Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,mean_odds,DraftKings_vig,BetMGM_vig,Caesars_vig,BetRivers_vig,FanDuel_vig,BetWay_vig,mean_odds_vig,DraftKings_stripped,BetMGM_stripped,Caesars_stripped,BetRivers_stripped,FanDuel_stripped,BetWay_stripped,mean_odds_stripped
2024-06-01,Su Young You,-205.0,-188.0,,,,,-196.5,0.0425,0.0695,,,,,0.0549,0.6447,0.6104,,,,,0.6282
2024-06-01,Tatsuya Saika,150.0,120.0,,,,,135.0,0.0429,0.0743,,,,,0.0572,0.3835,0.4231,,,,,0.4025
2024-06-01,Won Bin Ki,-180.0,-163.0,,,,,-171.5,0.0429,0.0743,,,,,0.0572,0.6165,0.5769,,,,,0.5975
2024-06-01,Edson Barboza,130.0,130.0,135.0,145.0,130.0,140.0,135.0,0.0589,0.0426,0.0481,0.0446,0.0574,0.0408,0.0486,0.4106,0.417,0.406,0.3908,0.4112,0.4004,0.4058
2024-06-01,Lerone Murphy,-166.0,-155.0,-165.0,-175.0,-165.0,-166.0,-165.33333333333334,0.0589,0.0426,0.0481,0.0446,0.0574,0.0408,0.0486,0.5894,0.583,0.594,0.6092,0.5888,0.5996,0.5942
2024-06-01,Carlston Harris,102.0,105.0,115.0,110.0,105.0,110.0,107.83333333333333,0.0445,0.0434,0.0484,0.0414,0.053,0.0414,0.0455,0.4739,0.4675,0.4436,0.4573,0.4632,0.4573,0.4603
2024-06-01,Khaos Williams,-122.0,-125.0,-140.0,-130.0,-130.0,-130.0,-129.5,0.0445,0.0434,0.0484,0.0414,0.053,0.0414,0.0455,0.5261,0.5325,0.5564,0.5427,0.5368,0.5427,0.5397
2024-06-01,Ramiz Brahimaj,102.0,125.0,115.0,115.0,115.0,108.0,113.33333333333333,0.0445,0.0362,0.0484,0.0396,0.0502,0.0383,0.043,0.4739,0.4289,0.4436,0.4474,0.4429,0.4631,0.4495
2024-06-01,Themba Gorimbo,-122.0,-145.0,-140.0,-135.0,-141.0,-126.0,-134.83333333333334,0.0445,0.0362,0.0484,0.0396,0.0502,0.0383,0.043,0.5261,0.5711,0.5564,0.5526,0.5571,0.5369,0.5505
2024-05-18,Derrick Lewis,-175.0,-175.0,-170.0,-167.0,-162.0,-165.0,-169.0,0.0619,0.0446,0.0463,0.051,0.042,0.0393,0.0476,0.5993,0.6092,0.6017,0.5951,0.5934,0.5991,0.5998
2024-05-18,Rodrigo Nascimento,135.0,145.0,140.0,135.0,136.0,140.0,138.5,0.0619,0.0446,0.0463,0.051,0.042,0.0393,0.0476,0.4007,0.3908,0.3983,0.4049,0.4066,0.4009,0.4002
2024-05-18,Joaquin Buckley,-142.0,-135.0,-135.0,-124.0,-142.0,-130.0,-134.66666666666666,0.0413,0.0507,0.0396,0.0536,0.0413,0.0414,0.0445,0.5635,0.5468,0.5526,0.5254,0.5635,0.5427,0.5494
2024-05-18,Nursulton Ruziboev,120.0,110.0,115.0,100.0,120.0,110.0,112.5,0.0413,0.0507,0.0396,0.0536,0.0413,0.0414,0.0445,0.4365,0.4532,0.4474,0.4746,0.4365,0.4573,0.4506
2024-05-18,Alonzo Menifield,210.0,210.0,225.0,215.0,225.0,220.0,217.5,0.0433,0.0369,0.041,0.0529,0.041,0.0422,0.043,0.3092,0.3111,0.2956,0.3015,0.2956,0.2998,0.302
2024-05-18,Carlos Ulberg,-258.0,-250.0,-275.0,-278.0,-275.0,-270.0,-267.6666666666667,0.0433,0.0369,0.041,0.0529,0.041,0.0422,0.043,0.6908,0.6889,0.7044,0.6985,0.7044,0.7002,0.698
2024-05-18,Diego Ferreira,340.0,350.0,360.0,330.0,320.0,350.0,341.6666666666667,0.0421,0.0404,0.045,0.0457,0.0401,0.0404,0.0424,0.2181,0.2136,0.208,0.2224,0.2289,0.2136,0.2172
2024-05-18,Mateusz Rebecki,-440.0,-450.0,-480.0,-435.0,-405.0,-450.0,-443.3333333333333,0.0421,0.0404,0.045,0.0457,0.0401,0.0404,0.0424,0.7819,0.7864,0.792,0.7776,0.7711,0.7864,0.7828
2024-05-18,Alex Caceres,220.0,210.0,225.0,185.0,205.0,175.0,203.33333333333334,0.0612,0.0559,0.041,0.0524,0.0422,0.041,0.0497,0.2945,0.3055,0.2956,0.3334,0.3146,0.3493,0.3141
2024-05-18,Sean Woodson,-298.0,-275.0,-275.0,-235.0,-250.0,-210.0,-257.1666666666667,0.0612,0.0559,0.041,0.0524,0.0422,0.041,0.0497,0.7055,0.6945,0.7044,0.6666,0.6854,0.6507,0.6859
2024-05-18,Robelis Despaigne,-230.0,-275.0,-280.0,-275.0,-240.0,-250.0,-258.3333333333333,0.0418,0.0559,0.0398,0.0559,0.0415,0.0476,0.0473,0.669,0.6945,0.7086,0.6945,0.6778,0.6818,0.6883
2024-05-18,Waldo Cortes-Acosta,190.0,210.0,230.0,210.0,198.0,200.0,206.33333333333334,0.0418,0.0559,0.0398,0.0559,0.0415,0.0476,0.0473,0.331,0.3055,0.2914,0.3055,0.3222,0.3182,0.3117
2024-05-18,Chase Hooper,-110.0,-105.0,-105.0,100.0,100.0,110.0,-1.6666666666666667,,,,0.0536,0.0614,0.0414,-0.4341,,,,0.4746,0.4711,0.4573,0.029
2024-05-18,Viacheslav Borshchev,-120.0,-115.0,-115.0,-124.0,-128.0,-130.0,-122.0,,,,0.0536,0.0614,0.0414,-0.4341,,,,0.5254,0.5289,0.5427,0.971
2024-05-18,Esteban Ribovics,-150.0,-150.0,-145.0,-167.0,-154.0,-170.0,-156.0,0.0545,0.0444,0.0423,0.051,0.0411,0.0463,0.0467,0.569,0.5745,0.5678,0.5951,0.5824,0.6017,0.5822
2024-05-18,Terrance McKinney,120.0,125.0,122.0,135.0,130.0,140.0,128.66666666666666,0.0545,0.0444,0.0423,0.051,0.0411,0.0463,0.0467,0.431,0.4255,0.4322,0.4049,0.4176,0.3983,0.4178
2024-05-18,Jared Gooden,,190.0,,,,,190.0,,0.0591,,,,,0.0591,,0.3256,,,,,0.3256
2024-05-18,Kevin Jousset,,-250.0,,,,,-250.0,,0.0591,,,,,0.0591,,0.6744,,,,,0.6744
2024-05-18,Tabatha Ricci,,-160.0,-155.0,,-152.0,-140.0,-151.75,,0.0502,0.0426,,0.0418,0.0378,0.0433,,0.586,0.583,,0.579,0.5621,0.5778
2024-05-18,Tecia Pennington,,130.0,130.0,,128.0,120.0,127.0,,0.0502,0.0426,,0.0418,0.0378,0.0433,,0.414,0.417,,0.421,0.4379,0.4222
2024-05-18,Tabatha Ricci,-148.0,,,-152.0,,,-150.0,0.0432,,,0.0516,,,0.0474,0.5721,,,0.5736,,,0.5728
2024-05-18,Tecia Torres,124.0,,,123.0,,,123.5,0.0432,,,0.0516,,,0.0474,0.4279,,,0.4264,,,0.4272
2024-05-18,Billy Goff,130.0,135.0,125.0,123.0,136.0,125.0,129.0,0.0589,0.0481,0.0444,0.0516,0.042,0.0444,0.0484,0.4106,0.406,0.4255,0.4264,0.4066,0.4255,0.4165
2024-05-18,Trey Waters,-166.0,-165.0,-150.0,-152.0,-162.0,-150.0,-157.5,0.0589,0.0481,0.0444,0.0516,0.042,0.0444,0.0484,0.5894,0.594,0.5745,0.5736,0.5934,0.5745,0.5835
2024-05-18,Charles Johnson,-118.0,-110.0,-110.0,-113.0,-122.0,105.0,-78.0,,,,,,0.0434,-0.038,,,,,,0.4675,0.4555
2024-05-18,Jake Hadley,-102.0,-110.0,-110.0,-109.0,-104.0,-125.0,-110.0,,,,,,0.0434,-0.038,,,,,,0.5325,0.5445
2024-05-18,Jj Aldrich,-102.0,105.0,100.0,-107.0,100.0,105.0,33.5,,0.0434,0.0455,,0.0413,0.0434,0.2956,,0.4675,0.4782,,0.4802,0.4675,0.5782
2024-05-18,Veronica Hardy,-118.0,-125.0,-120.0,-117.0,-118.0,-125.0,-120.5,,0.0434,0.0455,,0.0413,0.0434,0.2956,,0.5325,0.5218,,0.5198,0.5325,0.4218
2021-06-12,Israel Adesanya,-235.0,-245.0,-275.0,-278.0,,,-258.25,0.0524,0.0434,0.0559,0.0431,,,0.0488,0.6666,0.6806,0.6945,0.705,,,0.6874
2021-06-12,Marvin Vettori,185.0,200.0,210.0,225.0,,,205.0,0.0524,0.0434,0.0559,0.0431,,,0.0488,0.3334,0.3194,0.3055,0.295,,,0.3126
2021-06-12,Brandon Moreno,150.0,194.0,155.0,170.0,,,167.25,0.061,0.0416,0.0589,0.0371,,,0.049,0.377,0.3265,0.3704,0.3571,,,0.3567
2021-06-12,Deiveson Figueiredo,-195.0,-235.0,-200.0,-200.0,,,-207.5,0.061,0.0416,0.0589,0.0371,,,0.049,0.623,0.6735,0.6296,0.6429,,,0.6433
2021-06-12,Leon Edwards,-500.0,-490.0,-500.0,-500.0,,,-497.5,0.0531,0.0388,0.0555,0.0416,,,0.0471,0.7913,0.7995,0.7895,0.8,,,0.7951
2021-06-12,Nate Diaz,355.0,380.0,350.0,380.0,,,366.25,0.0531,0.0388,0.0555,0.0416,,,0.0471,0.2087,0.2005,0.2105,0.2,,,0.2049
2021-06-12,Belal Muhammad,-220.0,-198.0,-225.0,-250.0,,,-223.25,0.0579,0.0403,0.0559,0.0476,,,0.0506,0.6499,0.6387,0.6556,0.6818,,,0.6573
2021-06-12,Demian Maia,170.0,166.0,175.0,200.0,,,177.75,0.0579,0.0403,0.0559,0.0476,,,0.0506,0.3501,0.3613,0.3444,0.3182,,,0.3427
2021-06-12,Jamahal Hill,-275.0,-250.0,-300.0,-278.0,,,-275.75,0.0559,0.0422,0.0625,0.0431,,,0.0514,0.6945,0.6854,0.7059,0.705,,,0.698
2021-06-12,Paul Craig,210.0,205.0,220.0,225.0,,,215.0,0.0559,0.0422,0.0625,0.0431,,,0.0514,0.3055,0.3146,0.2941,0.295,,,0.302
2021-06-12,Brad Riddell,120.0,128.0,120.0,125.0,,,123.25,0.0577,0.0418,0.0545,0.0476,,,0.0503,0.4297,0.421,0.431,0.4242,,,0.4264
2021-06-12,Drew Dober,-152.0,-152.0,-150.0,-152.0,,,-151.5,0.0577,0.0418,0.0545,0.0476,,,0.0503,0.5703,0.579,0.569,0.5758,,,0.5736
2021-06-12,Darren Stewart,120.0,126.0,120.0,125.0,,,122.75,0.0545,0.0457,0.0545,0.0476,,,0.0505,0.431,0.4232,0.431,0.4242,,,0.4273
2021-06-12,Eryk Anders,-150.0,-152.0,-150.0,-152.0,,,-151.0,0.0545,0.0457,0.0545,0.0476,,,0.0505,0.569,0.5768,0.569,0.5758,,,0.5727
2021-06-12,Joanne Calderwood,-148.0,-144.0,-138.0,-139.0,,,-142.25,0.0576,0.0407,0.056,0.0578,,,0.0529,0.5643,0.5671,0.5491,0.5498,,,0.5577
2021-06-12,Lauren Murphy,117.0,122.0,110.0,110.0,,,114.75,0.0576,0.0407,0.056,0.0578,,,0.0529,0.4357,0.4329,0.4509,0.4502,,,0.4423
2021-06-12,Hakeem Dawodu,188.0,184.0,175.0,170.0,,,179.25,0.0531,0.0396,0.0559,0.0371,,,0.0468,0.3297,0.3387,0.3444,0.3571,,,0.3421
2021-06-12,Movsar Evloev,-240.0,-220.0,-225.0,-200.0,,,-221.25,0.0531,0.0396,0.0559,0.0371,,,0.0468,0.6703,0.6613,0.6556,0.6429,,,0.6579
2021-06-12,Alexis Davis,187.0,198.0,175.0,200.0,,,190.0,0.0543,0.0415,0.0559,0.0476,,,0.0496,0.3305,0.3222,0.3444,0.3182,,,0.3285
2021-06-12,Pannie Kianzad,-240.0,-240.0,-225.0,-250.0,,,-238.75,0.0543,0.0415,0.0559,0.0476,,,0.0496,0.6695,0.6778,0.6556,0.6818,,,0.6715
2021-06-12,Matt Frevola,-210.0,-182.0,-225.0,-222.0,,,-209.75,0.062,0.0454,0.0559,0.0465,,,0.0528,0.6379,0.6174,0.6556,0.6588,,,0.6432
2021-06-12,Terrance McKinney,160.0,150.0,175.0,180.0,,,166.25,0.062,0.0454,0.0559,0.0465,,,0.0528,0.3621,0.3826,0.3444,0.3412,,,0.3568
2021-06-12,Chase Hooper,-108.0,-130.0,-118.0,-111.0,,,-116.75,,0.046,,,,,-0.0994,,0.5403,,,,,0.598
2021-06-12,Steven Peterson,-114.0,108.0,-110.0,-111.0,,,-56.75,,0.046,,,,,-0.0994,,0.4597,,,,,0.402
2021-06-12,Fares Ziam,-125.0,-112.0,-125.0,-125.0,,,-121.75,0.0506,,0.0556,0.0556,,,0.2179,0.5288,,0.5263,0.5263,,,0.4508
2021-06-12,Luigi Vendramini,102.0,-104.0,100.0,100.0,,,49.5,0.0506,,0.0556,0.0556,,,0.2179,0.4712,,0.4737,0.4737,,,0.5492
2021-06-12,Carlos Felipe,-165.0,-178.0,-175.0,-164.0,,,-170.5,0.0574,0.0501,0.0531,0.0431,,,0.0509,0.5888,0.6098,0.6043,0.5955,,,0.5998
2021-06-12,Jake Collier,130.0,144.0,140.0,137.0,,,137.75,0.0574,0.0501,0.0531,0.0431,,,0.0509,0.4112,0.3902,0.3957,0.4045,,,0.4002
2021-06-05,Augusto Sakai,100.0,114.0,110.0,125.0,,,112.25,0.0475,0.0399,0.056,0.0476,,,0.0478,0.4773,0.4494,0.4509,0.4242,,,0.4496
2021-06-05,Jairzinho Rozenstruik,-121.0,-134.0,-138.0,-152.0,,,-136.25,0.0475,0.0399,0.056,0.0476,,,0.0478,0.5227,0.5506,0.5491,0.5758,,,0.5504
2021-06-05,Marcin Tybura,-190.0,-166.0,-188.0,-175.0,,,-179.75,0.0552,0.0408,0.0528,0.0364,,,0.0465,0.6209,0.5996,0.6201,0.614,,,0.614
2021-06-05,Walt Harris,150.0,140.0,150.0,150.0,,,147.5,0.0552,0.0408,0.0528,0.0364,,,0.0465,0.3791,0.4004,0.3799,0.386,,,0.386
2021-06-05,Laureano Staropoli,128.0,146.0,120.0,150.0,,,136.0,0.0569,0.0415,0.0545,0.0364,,,0.0467,0.415,0.3903,0.431,0.386,,,0.4048
2021-06-05,Roman Dolidze,-162.0,-174.0,-150.0,-175.0,,,-165.25,0.0569,0.0415,0.0545,0.0364,,,0.0467,0.585,0.6097,0.569,0.614,,,0.5952
2021-06-05,Miguel Baeza,-165.0,-162.0,-138.0,-164.0,,,-157.25,0.0574,0.042,0.056,0.0431,,,0.0494,0.5888,0.5934,0.5491,0.5955,,,0.5825
2021-06-05,Santiago Ponzinibbio,130.0,136.0,110.0,137.0,,,128.25,0.0574,0.042,0.056,0.0431,,,0.0494,0.4112,0.4066,0.4509,0.4045,,,0.4175
2021-06-05,Dusko Todorovic,-137.0,-172.0,-138.0,-164.0,,,-152.75,0.0543,0.0422,0.056,0.0431,,,0.0484,0.5483,0.6068,0.5491,0.5955,,,0.5765
2021-06-05,Gregory Rodrigues,110.0,144.0,110.0,137.0,,,125.25,0.0543,0.0422,0.056,0.0431,,,0.0484,0.4517,0.3932,0.4509,0.4045,,,0.4235
2021-06-05,Ariane Lipski,230.0,225.0,210.0,250.0,,,228.75,0.0561,0.041,0.0559,0.0548,,,0.0523,0.2869,0.2956,0.3055,0.2709,,,0.2891
2021-06-05,Montana de La Rosa,-305.0,-275.0,-275.0,-333.0,,,-297.0,0.0561,0.041,0.0559,0.0548,,,0.0523,0.7131,0.7044,0.6945,0.7291,,,0.7109
2021-06-05,Francisco Trinaldo,195.0,198.0,175.0,187.0,,,188.75,0.0533,0.0415,0.0559,0.0426,,,0.0482,0.3218,0.3222,0.3444,0.3342,,,0.3304
2021-06-05,Muslim Salikhov,-250.0,-240.0,-225.0,-227.0,,,-235.5,0.0533,0.0415,0.0559,0.0426,,,0.0482,0.6782,0.6778,0.6556,0.6658,,,0.6696
2021-06-05,Ilir Latifi,145.0,144.0,140.0,150.0,,,144.75,0.0511,0.0422,0.0531,0.0364,,,0.0456,0.3884,0.3932,0.3957,0.386,,,0.3908
2021-06-05,Tanner Boser,-180.0,-172.0,-175.0,-175.0,,,-175.5,0.0511,0.0422,0.0531,0.0364,,,0.0456,0.6116,0.6068,0.6043,0.614,,,0.6092
2021-06-05,Kamuela Kirk,160.0,166.0,163.0,170.0,,,164.75,0.0513,0.0403,0.0469,0.0371,,,0.0438,0.3658,0.3613,0.3632,0.3571,,,0.3619
2021-06-05,Makwan Amirkhani,-200.0,-198.0,-200.0,-200.0,,,-199.5,0.0513,0.0403,0.0469,0.0371,,,0.0438,0.6342,0.6387,0.6368,0.6429,,,0.6381
2021-06-05,Alan Patrick,260.0,310.0,230.0,240.0,,,260.0,0.0531,0.0398,0.053,0.046,,,0.0477,0.2638,0.2346,0.2877,0.2812,,,0.2652
2021-06-05,Mason Jones,-345.0,-390.0,-300.0,-303.0,,,-334.5,0.0531,0.0398,0.053,0.046,,,0.0477,0.7362,0.7654,0.7123,0.7188,,,0.7348
2021-06-05,Manon Fiorot,-625.0,-560.0,-549.0,-556.0,,,-572.5,0.0526,0.0408,0.0459,0.0476,,,0.0469,0.819,0.8152,0.8088,0.8091,,,0.8132
2021-06-05,Tabatha Ricci,425.0,420.0,400.0,400.0,,,411.25,0.0526,0.0408,0.0459,0.0476,,,0.0469,0.181,0.1848,0.1912,0.1909,,,0.1868
2021-06-05,Sean Woodson,-165.0,-154.0,-175.0,-164.0,,,-164.5,0.0612,0.0411,0.0531,0.0431,,,0.0497,0.5867,0.5824,0.6043,0.5955,,,0.5925
2021-06-05,Youssef Zalal,128.0,130.0,140.0,137.0,,,133.75,0.0612,0.0411,0.0531,0.0431,,,0.0497,0.4133,0.4176,0.3957,0.4045,,,0.4075
2021-06-05,Claudio Puelles,170.0,188.0,163.0,175.0,,,174.0,0.0579,0.0395,0.0469,0.0441,,,0.047,0.3501,0.334,0.3632,0.3482,,,0.3486
2021-06-05,Jordan Leavitt,-220.0,-225.0,-200.0,-213.0,,,-214.5,0.0579,0.0395,0.0469,0.0441,,,0.047,0.6499,0.666,0.6368,0.6518,,,0.6514
2021-05-22,Cody Garbrandt,107.0,106.0,100.0,100.0,,,103.25,0.0521,0.039,0.0556,0.0556,,,0.0505,0.4592,0.4672,0.4737,0.4737,,,0.4683
2021-05-22,Rob Font,-132.0,-124.0,-125.0,-125.0,,,-126.5,0.0521,0.039,0.0556,0.0556,,,0.0505,0.5408,0.5328,0.5263,0.5263,,,0.5317
2021-05-22,Carla Esparza,100.0,108.0,110.0,110.0,,,107.0,0.0536,0.046,0.056,0.0578,,,0.0535,0.4746,0.4597,0.4509,0.4502,,,0.4586
2021-05-22,Yan Xiaonan,-124.0,-130.0,-138.0,-139.0,,,-132.75,0.0536,0.046,0.056,0.0578,,,0.0535,0.5254,0.5403,0.5491,0.5498,,,0.5414
2021-05-22,Jared Vanderaa,155.0,158.0,150.0,162.0,,,156.25,0.0589,0.0404,0.0528,0.0357,,,0.0469,0.3704,0.3725,0.3799,0.3685,,,0.3727
2021-05-22,Justin Tafa,-200.0,-188.0,-188.0,-189.0,,,-191.25,0.0589,0.0404,0.0528,0.0357,,,0.0469,0.6296,0.6275,0.6201,0.6315,,,0.6273
2021-05-22,Felicia Spencer,-200.0,-210.0,-188.0,-189.0,,,-196.75,0.0573,0.045,0.0528,0.0357,,,0.0476,0.6306,0.6482,0.6201,0.6315,,,0.6329
2021-05-22,Norma Dumont,156.0,172.0,150.0,162.0,,,160.0,0.0573,0.045,0.0528,0.0357,,,0.0476,0.3694,0.3518,0.3799,0.3685,,,0.3671
2021-05-22,Bill Algeo,-130.0,-132.0,-125.0,-125.0,,,-128.0,0.053,0.0407,0.0556,0.0556,,,0.051,0.5368,0.5467,0.5263,0.5263,,,0.5342
2021-05-22,Ricardo Ramos,105.0,112.0,100.0,100.0,,,104.25,0.053,0.0407,0.0556,0.0556,,,0.051,0.4632,0.4533,0.4737,0.4737,,,0.4658
2021-05-22,Edmen Shahbazyan,120.0,116.0,125.0,125.0,,,121.5,0.0545,0.0393,0.0507,0.0476,,,0.0483,0.431,0.4455,0.423,0.4242,,,0.4307
2021-05-22,Jack Hermansson,-150.0,-136.0,-154.0,-152.0,,,-148.0,0.0545,0.0393,0.0507,0.0476,,,0.0483,0.569,0.5545,0.577,0.5758,,,0.5693
2021-05-22,Ben Rothwell,-335.0,-360.0,-333.0,-357.0,,,-346.25,0.0558,0.039,0.0548,0.0479,,,0.0489,0.7294,0.7532,0.7291,0.7455,,,0.7397
2021-05-22,Chris Barnett,250.0,290.0,250.0,275.0,,,266.25,0.0558,0.039,0.0548,0.0479,,,0.0489,0.2706,0.2468,0.2709,0.2545,,,0.2603
2021-05-22,Claudio Silva,-110.0,-116.0,-110.0,-111.0,,,-111.75,,,,,,,0.0492,,,,,,,0.503
2021-05-22,Court McGee,-113.0,-102.0,-110.0,-111.0,,,-109.0,,,,,,,0.0492,,,,,,,0.497
2021-05-22,Bruno Silva,-375.0,-390.0,-400.0,-400.0,,,-391.25,0.0527,0.0398,0.05,0.05,,,0.048,0.75,0.7654,0.7619,0.7619,,,0.7599
2021-05-22,Victor Rodriguez,280.0,310.0,300.0,300.0,,,297.5,0.0527,0.0398,0.05,0.05,,,0.048,0.25,0.2346,0.2381,0.2381,,,0.2401
2021-05-22,Josh Culibao,-240.0,-255.0,-275.0,-250.0,,,-255.0,0.0543,0.0409,0.0559,0.0476,,,0.0497,0.6695,0.6901,0.6945,0.6818,,,0.6843
2021-05-22,Yilan Sha,187.0,210.0,210.0,200.0,,,201.75,0.0543,0.0409,0.0559,0.0476,,,0.0497,0.3305,0.3099,0.3055,0.3182,,,0.3157
2021-05-22,David Dvorak,-590.0,-720.0,-450.0,-625.0,,,-596.25,0.0551,0.0393,0.0491,0.0439,,,0.0466,0.8104,0.8448,0.7799,0.8258,,,0.8183
2021-05-22,Juancamilo Ronderos,400.0,520.0,333.0,450.0,,,425.75,0.0551,0.0393,0.0491,0.0439,,,0.0466,0.1896,0.1552,0.2201,0.1742,,,0.1817
2021-05-22,Damir Ismagulov,-590.0,-620.0,-549.0,-625.0,,,-596.0,0.0512,0.0397,0.0459,0.0439,,,0.045,0.8135,0.8282,0.8088,0.8258,,,0.8194
2021-05-22,Rafael Alves,410.0,460.0,400.0,450.0,,,430.0,0.0512,0.0397,0.0459,0.0439,,,0.045,0.1865,0.1718,0.1912,0.1742,,,0.1806
2021-05-15,Charles Oliveira,-127.0,-134.0,-138.0,-125.0,,,-131.0,0.0473,0.0356,0.056,0.0556,,,0.0484,0.5342,0.5529,0.5491,0.5263,,,0.5409
2021-05-15,Michael Chandler,105.0,116.0,110.0,100.0,,,107.75,0.0473,0.0356,0.056,0.0556,,,0.0484,0.4658,0.4471,0.4509,0.4737,,,0.4591
2021-05-15,Beneil Dariush,-159.0,-146.0,-163.0,-161.0,,,-157.25,0.0487,0.0399,0.0546,0.0517,,,0.0489,0.5854,0.5707,0.5877,0.5866,,,0.5828
2021-05-15,Tony Ferguson,130.0,124.0,130.0,130.0,,,128.5,0.0487,0.0399,0.0546,0.0517,,,0.0489,0.4146,0.4293,0.4123,0.4134,,,0.4172
2021-05-15,Matt Schnell,-175.0,-188.0,-175.0,-172.0,,,-177.5,0.0531,0.0404,0.0566,0.0491,,,0.0494,0.6043,0.6275,0.6023,0.6028,,,0.6095
2021-05-15,Rogerio Bontorin,140.0,158.0,138.0,140.0,,,144.0,0.0531,0.0404,0.0566,0.0491,,,0.0494,0.3957,0.3725,0.3977,0.3972,,,0.3905
2021-05-15,Katlyn Chookagian,-141.0,-124.0,-138.0,-139.0,,,-135.5,0.0502,0.039,0.056,0.0578,,,0.051,0.5571,0.5328,0.5491,0.5498,,,0.5475
2021-05-15,Viviane Araujo,115.0,106.0,110.0,110.0,,,110.25,0.0502,0.039,0.056,0.0578,,,0.051,0.4429,0.4672,0.4509,0.4502,,,0.4525
2021-05-15,Edson Barboza,128.0,120.0,125.0,130.0,,,125.75,0.0495,0.0413,0.0476,0.0517,,,0.0477,0.4179,0.4365,0.4242,0.4134,,,0.4228
2021-05-15,Shane Burgos,-157.0,-142.0,-152.0,-161.0,,,-153.0,0.0495,0.0413,0.0476,0.0517,,,0.0477,0.5821,0.5635,0.5758,0.5866,,,0.5772
2021-05-15,Andre Muniz,105.0,-102.0,110.0,110.0,,,55.75,0.0511,,0.056,0.0578,,,0.2083,0.4641,,0.4509,0.4502,,,0.5314
2021-05-15,Ronaldo Souza,-129.0,-116.0,-138.0,-139.0,,,-130.5,0.0511,,0.056,0.0578,,,0.2083,0.5359,,0.5491,0.5498,,,0.4686
2021-05-15,Lando Vannata,-113.0,106.0,100.0,-111.0,,,-4.5,,0.039,0.0556,,,,-0.4151,,0.4672,0.4737,,,,0.0737
2021-05-15,Mike Grundy,-113.0,-124.0,-125.0,-111.0,,,-118.25,,0.039,0.0556,,,,-0.4151,,0.5328,0.5263,,,,0.9263
2021-05-15,Jamie Pickett,-109.0,-118.0,-110.0,-111.0,,,-112.0,,0.0413,,,,,-0.1036,,0.5198,,,,,0.5894
2021-05-15,Jordan Wright,-112.0,100.0,-110.0,-111.0,,,-58.25,,0.0413,,,,,-0.1036,,0.4802,,,,,0.4106
2021-05-15,Andrea Lee,100.0,104.0,100.0,100.0,,,101.0,0.0495,0.0397,0.0556,0.0556,,,0.0501,0.4764,0.4715,0.4737,0.4737,,,0.4738
2021-05-15,Antonina Shevchenko,-122.0,-122.0,-125.0,-125.0,,,-123.5,0.0495,0.0397,0.0556,0.0556,,,0.0501,0.5236,0.5285,0.5263,0.5263,,,0.5262
2021-05-15,Gina Mazany,-225.0,-235.0,-225.0,-250.0,,,-233.75,0.0494,0.0416,0.0559,0.0476,,,0.0485,0.6597,0.6735,0.6556,0.6818,,,0.668
2021-05-15,Priscila Cachoeira,180.0,194.0,175.0,200.0,,,187.25,0.0494,0.0416,0.0559,0.0476,,,0.0485,0.3403,0.3265,0.3444,0.3182,,,0.332
2021-05-15,Kevin Aguilar,103.0,114.0,100.0,100.0,,,104.25,0.0482,0.0399,0.0556,0.0556,,,0.0496,0.4699,0.4494,0.4737,0.4737,,,0.4665
2021-05-15,Tucker Lutz,-125.0,-134.0,-125.0,-125.0,,,-127.25,0.0482,0.0399,0.0556,0.0556,,,0.0496,0.5301,0.5506,0.5263,0.5263,,,0.5335
2021-05-15,Christos Giagos,-215.0,-215.0,-225.0,-227.0,,,-220.5,0.0515,0.0396,0.0559,0.0426,,,0.0474,0.6491,0.6565,0.6556,0.6658,,,0.6569
2021-05-15,Sean Soriano,171.0,180.0,175.0,187.0,,,178.25,0.0515,0.0396,0.0559,0.0426,,,0.0474,0.3509,0.3435,0.3444,0.3342,,,0.3431
2021-05-08,Marcos Rogerio de Lima,-200.0,-174.0,-200.0,-175.0,,,-187.25,0.0558,0.0415,0.0469,0.0364,,,0.0456,0.6315,0.6097,0.6368,0.614,,,0.6235
2021-05-08,Maurice Greene,157.0,146.0,163.0,150.0,,,154.0,0.0558,0.0415,0.0469,0.0364,,,0.0456,0.3685,0.3903,0.3632,0.386,,,0.3765
2021-05-08,Carlston Harris,-195.0,-200.0,-200.0,-189.0,,,-196.0,0.0563,0.0398,0.0513,0.0357,,,0.0457,0.6258,0.6412,0.6342,0.6315,,,0.6333
2021-05-08,Christian Aguilera,153.0,168.0,160.0,162.0,,,160.75,0.0563,0.0398,0.0513,0.0357,,,0.0457,0.3742,0.3588,0.3658,0.3685,,,0.3667
2021-05-08,Jun Yong Park,124.0,134.0,115.0,110.0,,,120.75,0.0542,0.0398,0.0536,0.0578,,,0.051,0.4234,0.411,0.4414,0.4502,,,0.431
2021-05-08,Tafon Nchukwi,-155.0,-158.0,-143.0,-139.0,,,-148.75,0.0542,0.0398,0.0536,0.0578,,,0.051,0.5766,0.589,0.5586,0.5498,,,0.569
