Event Name,Event Link,Location,Date,Fight Link,Fighter_R,Fighter_B,Winner,Fighter_B_KD,Fighter_R_KD,Fighter_B_STR,Fighter_R_STR,Fighter_B_TD,Fighter_R_TD,Fighter_B_SUB,Fighter_R_SUB,Weight Class,Method,Round,Time
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/3a42dd84680f444b,Gunnar Nelson,Alex Oliveira,Red,0,0,36,11,0,2,0,1,Welterweight,SUB,2,4:17
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/e0e22d7bc5a293e8,Hakeem Dawodu,Kyle Bochniak,Red,0,0,42,103,2,0,0,0,Featherweight,S-DEC,3,5:00
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/37a7dc68f3a0e65d,Thiago Santos,Jimi Manuwa,Red,0,2,27,42,0,1,0,0,Light Heavyweight,KO/TKO,2,0:41
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/d5577e3272ef3032,Nina Nunes,Claudia Gadelha,Red,0,0,49,96,2,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/00b1e95f6aea7027,Jessica Eye,Katlyn Cerminara,Red,0,0,65,81,0,0,0,0,Women's Flyweight,S-DEC,3,5:00
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/7d679c16024f6f38,Elias Theodorou,Eryk Anders,Red,1,0,65,92,0,0,0,0,Middleweight,S-DEC,3,5:00
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/41feee2c08af2235,Brad Katona,Matthew Lopez,Red,0,0,69,76,4,0,1,0,Bantamweight,U-DEC,3,5:00
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/e909e34cdee01831,Dhiego Lima,Chad Laprise,Red,0,1,8,5,0,0,0,0,Welterweight,KO/TKO,1,1:37
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/fdc97f9b88bdef7d,Diego Ferreira,Kyle Nelson,Red,0,0,20,54,0,2,0,1,Lightweight,KO/TKO,2,1:23
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/19d1ae54681bc722,Aleksandar Rakic,Devin Clark,Red,1,1,19,31,0,0,0,0,Light Heavyweight,KO/TKO,1,4:05
UFC 231: Holloway vs. Ortega,http://www.ufcstats.com/event-details/2a74bbba57058f12,"Toronto, Ontario, Canada",2018-12-08,http://www.ufcstats.com/fight-details/1fa8537d3992a09a,Gilbert Burns,Olivier Aubin-Mercier,Red,0,1,40,76,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/4da4c5ef6a4ffc5b,Rob Font,Sergio Pettis,Red,0,0,71,111,1,2,0,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/f3e289f1423c0e6f,Charles Oliveira,Jim Miller,Red,0,0,1,0,0,1,0,1,Lightweight,SUB,1,1:15
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/b9c82dfde8b66e37,Al Iaquinta,Kevin Lee,Red,0,0,102,111,3,0,0,0,Lightweight,U-DEC,5,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/920b6f739a36e721,Edson Barboza,Dan Hooker,Red,0,1,81,126,0,0,0,0,Lightweight,KO/TKO,3,2:19
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/c0ab927864bb6e98,Zak Ottow,Dwight Grant,Red,0,0,25,14,1,1,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/c4f443509308dec6,Juan Adams,Chris de la Rocha,Red,0,0,41,86,1,2,0,0,Heavyweight,KO/TKO,3,0:58
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/92fd2127f46b0cb7,Joaquim Silva,Jared Gordon,Red,0,0,116,95,3,1,0,2,Lightweight,KO/TKO,3,2:39
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/986f0b480389ad25,Jack Hermansson,Gerald Meerschaert,Red,0,0,1,41,0,1,0,1,Middleweight,SUB,1,4:25
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/bf41783b9446891e,Zak Cummings,Trevor Smith,Red,0,1,54,56,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/1b6e5363eb81c409,Dan Ige,Jordan Griffin,Red,0,0,56,56,0,3,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/05f1e8ff81dbe05b,Mike Rodriguez,Adam Milstead,Red,0,2,10,35,0,0,0,0,Light Heavyweight,KO/TKO,1,2:59
UFC Fight Night: Lee vs. Iaquinta,http://www.ufcstats.com/event-details/7a703c565ccaa18f,"Milwaukee, Wisconsin, USA",2018-12-15,http://www.ufcstats.com/fight-details/b69d3d55c84f5dd6,Drakkar Klose,King Green,Red,0,0,92,58,1,0,1,0,Lightweight,U-DEC,3,5:00
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/ceaae1db8ccde29c,Jon Jones,Alexander Gustafsson,Red,0,0,22,59,0,1,0,0,Light Heavyweight,KO/TKO,3,2:02
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/3278e45b30f7dd33,Amanda Nunes,Cristiane Justino,Red,0,2,3,13,0,0,0,0,Women's Featherweight,KO/TKO,1,0:51
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/1ca41d3b11d88b36,Michael Chiesa,Carlos Condit,Red,0,0,5,10,0,4,1,1,Welterweight,SUB,2,0:56
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/9ee818e10dcf3b45,Corey Anderson,Ilir Latifi,Red,0,0,33,40,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/a5ea53104392fa9f,Alexander Volkanovski,Chad Mendes,Red,1,1,28,54,3,0,0,0,Featherweight,KO/TKO,2,4:14
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/819af4bbad55324d,Andrei Arlovski,Walt Harris,Blue,0,0,24,44,1,0,0,0,Heavyweight,Overturned,3,5:00
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/498e7b0800af226c,Petr Yan,Douglas Silva de Andrade,Red,0,0,28,76,0,3,0,1,Bantamweight,KO/TKO,2,5:00
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/bd7a8c6c74655afc,Ryan Hall,BJ Penn,Red,0,0,3,6,0,0,0,1,Lightweight,SUB,1,2:46
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/61bf6748cf85eb84,Nathaniel Wood,Andre Ewell,Red,0,1,15,61,0,2,0,1,Bantamweight,SUB,3,4:12
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/4de25b19c4dedb14,Uriah Hall,Bevon Lewis,Red,0,1,68,39,0,0,0,0,Middleweight,KO/TKO,3,1:32
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/3f5a623cf360c494,Curtis Millender,Siyar Bahadurzada,Red,0,0,40,89,3,0,0,0,Welterweight,U-DEC,3,5:00
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/8ce926b4d38a55a0,Montel Jackson,Brian Kelleher,Red,0,0,6,10,0,0,0,1,Bantamweight,SUB,1,1:40
UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"Los Angeles, California, USA",2018-12-29,http://www.ufcstats.com/fight-details/b0e16dd491bc4fea,Megan Anderson,Cat Zingano,Red,0,0,3,3,0,0,0,0,Women's Featherweight,KO/TKO,1,1:01
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/7ddd21d48e3b34b9,Paige VanZant,Rachael Ostovich,Red,0,0,10,17,4,0,0,2,Women's Flyweight,SUB,2,1:50
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/85511ab7fd9ed061,Henry Cejudo,TJ Dillashaw,Red,0,1,1,18,0,0,0,0,Flyweight,KO/TKO,1,0:32
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/8da2c348ba6001a0,Allen Crowder,Greg Hardy,Red,0,0,29,12,0,1,0,1,Heavyweight,DQ,2,2:28
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/0261adcfc6e49150,Gregor Gillespie,Yancy Medeiros,Red,0,0,1,51,0,6,0,0,Lightweight,KO/TKO,2,4:59
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/4738cd4cd8d33eeb,Joseph Benavidez,Dustin Ortiz,Red,0,1,49,21,3,7,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/5d1f24e034772338,Glover Teixeira,Karl Roberson,Red,1,0,24,6,0,1,0,1,Light Heavyweight,SUB,1,3:21
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/e76227f395b94e47,Chance Rencountre,Kyle Stewart,Red,0,0,2,6,0,2,0,1,Welterweight,SUB,1,2:25
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/77c6a6f33289b872,Joanne Wood,Ariane da Silva,Red,0,0,53,85,1,1,0,2,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/8a9c8f1d53d8c664,Alonzo Menifield,Vinicius Moreira,Red,0,1,11,33,0,0,0,0,Light Heavyweight,KO/TKO,1,3:56
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/efbab76bedbfb65d,Cory Sandhagen,Mario Bautista,Red,0,1,9,17,1,1,0,2,Bantamweight,SUB,1,3:31
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/2ea1f463620bcd3d,Dennis Bermudez,Te Edwards,Red,1,0,23,63,0,5,0,2,Lightweight,U-DEC,3,5:00
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/2cc1fe3570999428,Geoff Neal,Belal Muhammad,Red,0,2,63,71,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"Brooklyn, New York, USA",2019-01-19,http://www.ufcstats.com/fight-details/3dd0951b8855137d,Donald Cerrone,Alexander Hernandez,Red,0,1,49,80,0,1,0,0,Lightweight,KO/TKO,2,3:43
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/4e8b2357fea211e9,Marlon Moraes,Raphael Assuncao,Red,0,1,2,10,0,0,0,1,Bantamweight,SUB,1,3:17
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/44cfd4330eb6e2bf,Johnny Walker,Justin Ledet,Red,0,1,0,7,0,0,0,0,Light Heavyweight,KO/TKO,1,0:15
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/ce246b336b6bd638,Demian Maia,Lyman Good,Red,0,0,0,0,0,2,0,2,Welterweight,SUB,1,2:38
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/85036b967403cdab,Charles Oliveira,David Teymur,Red,1,0,26,28,0,1,0,1,Lightweight,SUB,2,0:55
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/53abea410a0541c8,Livinha Souza,Sarah Frota,Red,0,0,32,23,0,4,0,3,Women's Strawweight,S-DEC,3,5:00
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/300f1489174a3ece,Jose Aldo,Renato Moicano,Red,0,0,24,26,0,0,0,0,Featherweight,KO/TKO,2,0:44
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/904e0e46392dff93,Mara Romero Borella,Taila Santos,Red,0,0,36,29,1,2,2,0,Women's Flyweight,S-DEC,3,5:00
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/8f8a6c578308d014,Rogerio Bontorin,Bibulatov Magomed,Red,0,0,58,40,4,1,0,2,Flyweight,S-DEC,3,5:00
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/9192053a3884aadf,Said Nurmagomedov,Ricardo Ramos,Red,0,1,2,17,0,0,0,0,Bantamweight,KO/TKO,1,2:28
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/ebb685a81f65ce1b,Markus Perez,Anthony Hernandez,Red,0,0,17,16,0,1,0,1,Middleweight,SUB,2,1:07
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/491b7d974254596d,Jairzinho Rozenstruik,Junior Albini,Red,0,1,18,19,2,0,0,0,Heavyweight,KO/TKO,2,0:54
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/59097097bc09cdef,Thiago Alves,Max Griffin,Red,1,0,112,83,2,0,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Assuncao vs. Moraes 2,http://www.ufcstats.com/event-details/84283233ec42be5f,"Fortaleza, Ceara, Brazil",2019-02-02,http://www.ufcstats.com/fight-details/818456a713fdabe6,Geraldo de Freitas,Felipe Colares,Red,0,0,21,49,3,6,0,0,Featherweight,U-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/4eb91cfc892a108e,Israel Adesanya,Anderson Silva,Red,0,0,31,65,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/aa71cf96ba4e5a36,Lando Vannata,Marcos Mariano,Red,0,0,3,20,0,1,0,1,Lightweight,SUB,1,4:55
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/069e3e704cbf6337,Ricky Simon,Rani Yahya,Red,0,2,47,54,0,4,0,0,Bantamweight,U-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/e4862c4f20117cb8,Jimmy Crute,Sam Alvey,Red,0,1,3,14,0,0,0,0,Light Heavyweight,KO/TKO,1,2:49
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/fd1854062406d287,Montana De La Rosa,Nadia Kassem,Red,0,0,5,21,0,2,0,3,Women's Flyweight,SUB,2,2:37
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/49f7186e1e3cf6c8,Shane Young,Austin Arnett,Red,0,1,77,120,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/51db35a3cf225bda,Kai Kara-France,Raulian Paiva,Red,0,0,67,58,0,2,1,0,Flyweight,S-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/b247a1900cfae052,Kyung Ho Kang,Teruto Ishihara,Red,1,1,17,26,0,1,0,1,Bantamweight,SUB,1,3:59
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/11c0ef97497303ef,Jalin Turner,Callan Potter,Red,0,1,3,9,0,0,0,0,Lightweight,KO/TKO,1,0:53
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/8e43d61ca6f2d904,Jonathan Martinez,Wulijiburen,Red,0,0,17,47,3,1,1,0,Bantamweight,U-DEC,3,5:00
UFC 234: Adesanya vs. Silva,http://www.ufcstats.com/event-details/b5882371e2a3900d,"Melbourne, Victoria, Australia",2019-02-09,http://www.ufcstats.com/fight-details/5ff8463edf8155c0,Devonte Smith,Dong Hyun Ma,Red,0,1,1,19,0,0,0,0,Lightweight,KO/TKO,1,3:53
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/01983cba42704c49,Francis Ngannou,Cain Velasquez,Red,0,0,1,6,0,0,0,0,Heavyweight,KO/TKO,1,0:26
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/a212e4c197983ad1,Paul Felder,James Vick,Red,0,0,61,55,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/354425c41008a01f,Cynthia Calvillo,Cortney Casey,Red,0,0,73,82,0,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/c8bc7e668ffffc7c,Kron Gracie,Alex Caceres,Red,0,0,4,2,0,1,0,1,Featherweight,SUB,1,2:06
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/1521f94cafdfd783,Vicente Luque,Bryan Barberena,Red,1,1,169,163,0,0,0,2,Welterweight,KO/TKO,3,4:54
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/0a4247ba4ae1cca5,Andre Fili,Myles Jury,Red,1,0,76,98,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/0d698108c5f5d1d6,Manny Bermudez,Benito Lopez,Red,0,0,7,7,0,1,0,1,Bantamweight,SUB,1,3:09
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/bdeca00572419011,Andrea Lee,Ashlee Evans-Smith,Red,0,0,66,111,2,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"Phoenix, Arizona, USA",2019-02-17,http://www.ufcstats.com/fight-details/f96f719ad667dd96,Nik Lentz,Scott Holtzman,Red,0,0,54,71,0,5,0,1,Lightweight,U-DEC,3,5:00
